index,acre_lot,house_size,price
22155,,1445,650000
22156,,1800,868000
22157,,2364,869500
22158,,1800,830926
22159,0.06,2591,1275000
22160,,1452,319900
22161,,1800,899421
22162,,2363,875000
22163,,1360,301000
22164,0.11,1550,489000
22165,,2138,775000
22166,0.12,1774,1295000
22167,,1800,675000
22168,,1496,315000
22169,0.16,1092,324900
22170,0.1,1344,899900
22171,,1590,349900
22172,,1520,259900
22173,,1590,375000
22174,,1445,650000
22175,,2364,869500
22176,,2363,875000
22177,0.12,1774,1295000
22178,0.1,1344,899900
22179,,2514,1395000
22180,,1445,650000
22181,,1800,868000
22182,,2364,869500
22183,,1800,830926
22184,0.64,2050,989000
22185,,2363,875000
22186,,1440,219900
22187,0.06,2591,1275000
22188,,1452,319900
22189,,1360,301000
22190,0.11,1550,489000
22191,,2138,775000
22192,,1496,315000
22193,0.16,1092,324900
22194,,1590,349900
22195,,1520,259900
22196,,1590,375000
22197,,1440,219900
22198,,1888,359900
22199,0.06,2591,1275000
22200,,1452,319900
22201,,1360,301000
22202,,1632,598000
22203,0.11,1550,489000
22204,,1244,334900
22205,,1496,315000
22206,0.16,1092,324900
22207,,2356,1299999
22208,,1590,349900
22209,1.46,1591,399900
22210,,1520,259900
22211,,1440,219900
22212,,1452,319900
22213,0.11,1550,489000
22214,,1244,334900
22215,,1496,315000
22216,0.16,1092,324900
22217,1.46,1591,399900
22218,,1520,259900
22219,0.12,1774,1295000
22220,0.1,1344,899900
22221,,2495,649000
22222,,2363,875000
22223,,1800,899421
22224,12,2750,3195000
22225,12,2750,3195000
22226,12,2750,2950000
22227,,2160,659900
22228,,3055,769500
22229,0.12,1774,1295000
22230,,1800,675000
22231,0.15,1627,1469000
22232,0.46,2015,895000
22233,,1500,485000
22234,2.3,1267,2900000
22235,1.48,2979,449000
22236,0.03,1420,439900
22237,0.64,2050,989000
22238,,1400,399900
22239,,1500,1600000
22240,,2293,1100000
22241,,1368,279900
22242,,1400,399900
22243,,1400,399900
22244,,1400,399900
22245,,1400,399900
22246,,1941,450000
22247,,3055,769500
22248,,2160,659900
22249,0.16,1868,1595000
22250,,1360,329999
22251,21.99,1407,474900
22252,0.31,1660,699900
22253,0.67,2556,850000
22254,,1400,399900
22255,,1400,399900
22256,0.46,2015,895000
22257,,1613,3749000
22258,2.3,1267,2900000
22259,,1400,399900
22260,,2293,1100000
22261,,1400,399900
22262,,1400,399900
22263,,1400,399900
22264,,1368,279900
22265,,1941,450000
22266,,1400,399900
22267,,2160,659900
22268,,1348,415000
22269,0.16,1868,1595000
22270,,1360,329999
22271,21.99,1407,474900
22272,0.31,1660,699900
22273,0.67,2556,850000
22274,,1400,399900
22275,,1613,3749000
22276,,1400,399900
22277,0.46,2015,895000
22278,0.92,1498,450000
22279,,1440,219900
22280,,1888,359900
22281,0.06,2591,1275000
22282,,1452,319900
22283,,1360,301000
22284,,1632,598000
22285,0.11,1550,489000
22286,,2138,775000
22287,,1244,334900
22288,,1496,315000
22289,0.16,1092,324900
22290,0.92,1498,450000
22291,,1590,349900
22292,1.46,1591,399900
22293,,1520,259900
22294,,1590,375000
22295,0.92,1498,450000
22296,,1244,329000
22297,,1244,334900
22298,,1584,249000
22299,10.12,2100,601000
22300,10.12,2156,742000
22301,10.12,1875,655000
22302,10.12,2200,785000
22303,10.12,2156,795000
22304,10.12,1875,700000
22305,10.12,2200,622000
22306,10.12,2156,850000
22307,,1440,219900
22308,,1888,359900
22309,0.06,2591,1275000
22310,,1452,319900
22311,,1360,301000
22312,,1632,598000
22313,0.11,1550,489000
22314,,2138,775000
22315,,1244,334900
22316,,1496,315000
22317,0.16,1092,324900
22318,,2356,1299999
22319,,1590,349900
22320,1.46,1591,399900
22321,,1520,259900
22322,,1590,375000
22323,,1368,279900
22324,,1400,399900
22325,,1400,399900
22326,,1400,399900
22327,,1348,415000
22328,,2160,659900
22329,21.99,1407,474900
22330,,1400,399900
22331,,1400,399900
22332,0.46,2015,895000
22333,,1613,3749000
22334,,1400,399900
22335,,1500,1600000
22336,,2293,1100000
22337,,1400,399900
22338,,1400,399900
22339,,1400,399900
22340,,1368,279900
22341,,1941,450000
22342,,1400,399900
22343,,1348,415000
22344,,2160,659900
22345,0.16,1868,1595000
22346,,1360,329999
22347,0.31,1660,699900
22348,21.99,1407,474900
22349,,1400,399900
22350,,1613,3749000
22351,,1400,399900
22352,0.46,2015,895000
22353,0.92,1498,450000
22354,,1800,868000
22355,,1800,830926
22356,,1888,359900
22357,0.06,2591,1275000
22358,,1452,319900
22359,,1800,899421
22360,,1368,279900
22361,,1941,450000
22362,,1360,301000
22363,0.11,1550,489000
22364,,1632,598000
22365,,2138,775000
22366,,1244,334900
22367,,1360,329999
22368,,1800,675000
22369,,3055,769500
22370,0.16,1092,324900
22371,,1650,449000
22372,,2356,1299999
22373,0.67,2556,850000
22374,0.92,1498,450000
22375,,1590,349900
22376,1.46,1591,399900
22377,,1520,259900
22378,,1590,375000
22379,,1888,359900
22380,0.06,2591,1275000
22381,,1452,319900
22382,,1941,450000
22383,,1360,301000
22384,,1632,598000
22385,0.11,1550,489000
22386,,1244,334900
22387,,1360,329999
22388,0.16,1092,324900
22389,,2356,1299999
22390,0.67,2556,850000
22391,0.92,1498,450000
22392,,1440,219900
22393,,1452,319900
22394,0.11,1550,489000
22395,,1244,334900
22396,,1496,315000
22397,1.46,1591,399900
22398,,1888,359900
22399,,1941,450000
22400,,1632,598000
22401,,3055,769500
22402,,1360,329999
22403,0.67,2556,850000
22404,0.92,1498,450000
22405,0.15,1627,1469000
22406,,1500,485000
22407,1.5,2257,639000
22408,,2279,675000
22409,,3055,769500
22410,,2279,675000
22411,,2279,720000
22412,,1520,259900
22413,,1496,315000
22414,,1650,449000
22415,0.11,1550,489000
22416,0.12,1774,1295000
22417,,2495,649000
22418,0.1,1344,899900
22419,,1800,675000
22420,12.99,2270,489900
22421,12.99,2270,479900
22422,12.99,2270,489900
22423,12.99,2270,489900
22424,12.99,2270,489900
22425,12.99,2270,479900
22426,12.99,2270,479900
22427,12.99,2270,499900
22428,12.99,2270,479900
22429,12.99,2270,489900
22430,12.99,2270,489900
22431,12.74,1824,469900
22432,12.74,1824,469900
22433,12.74,1824,459900
22434,12.74,1824,459900
22435,2.5,2200,649000
22436,2.5,2200,649000
22437,2.5,2200,699000
22438,2.5,2200,719000
22439,,2514,1395000
22440,2.5,2200,729000
22441,,1800,868000
22442,,1800,830926
22443,,1400,399900
22444,,2293,1100000
22445,,1400,399900
22446,,1400,399900
22447,,1400,399900
22448,,1348,415000
22449,0.16,1868,1595000
22450,0.31,1660,699900
22451,21.99,1407,474900
22452,,1400,399900
22453,,1400,399900
22454,,1613,3749000
22455,,1440,219900
22456,,2514,1395000
22457,,1800,868000
22458,,1445,650000
22459,,2364,869500
22460,0.64,2050,989000
22461,,1800,830926
22462,,1888,359900
22463,0.06,2591,1275000
22464,,1452,319900
22465,12,2750,3195000
22466,12,2750,3195000
22467,12,2750,2950000
22468,,1800,899421
22469,,2363,875000
22470,,1368,279900
22471,,1941,450000
22472,,1360,301000
22473,0.11,1550,489000
22474,,2138,775000
22475,,3055,769500
22476,0.12,1774,1295000
22477,,1244,334900
22478,,1360,329999
22479,,1800,675000
22480,,1496,315000
22481,0.16,1092,324900
22482,,1650,449000
22483,,2356,1299999
22484,0.1,1344,899900
22485,0.15,1627,1469000
22486,0.67,2556,850000
22487,,2495,649000
22488,,1590,349900
22489,,1500,485000
22490,1.46,1591,399900
22491,,1520,259900
22492,,1590,375000
22493,2.5,2200,799000
22494,2.5,2200,799000
22495,2.5,2200,749000
22496,,1800,899421
22497,12.99,2270,489900
22498,12.99,2270,499900
22499,12.99,2270,504900
22500,12.99,2270,504900
22501,12.99,2270,499900
22502,,1244,334900
22503,,1496,315000
22504,1.46,1591,399900
22505,,1368,279900
22506,,2279,699900
22507,,2279,625000
22508,,2279,625000
22509,,2279,625000
22510,,2279,722320
22511,,1445,650000
22512,,2514,1395000
22513,,1800,868000
22514,,2364,869500
22515,,1400,399900
22516,,1800,830926
22517,0.64,2050,989000
22518,12,2750,3195000
22519,12,2750,2950000
22520,12,2750,3195000
22521,,2363,875000
22522,,1800,899421
22523,,1400,399900
22524,,1400,399900
22525,,1400,399900
22526,,1368,279900
22527,,1400,399900
22528,,2160,659900
22529,,3055,769500
22530,0.12,1774,1295000
22531,0.16,1868,1595000
22532,,1800,675000
22533,0.31,1660,699900
22534,21.99,1407,474900
22535,0.15,1627,1469000
22536,0.1,1344,899900
22537,,2495,649000
22538,,1400,399900
22539,,1400,399900
22540,0.46,2015,895000
22541,,1500,485000
22542,,1933,995000
22543,12,2750,3195000
22544,12,2750,3195000
22545,12,2750,2950000
22546,,1440,219900
22547,0.06,2591,1275000
22548,,1452,319900
22549,,1360,301000
22550,0.11,1550,489000
22551,,1244,334900
22552,,1496,315000
22553,0.16,1092,324900
22554,,1650,449000
22555,,2356,1299999
22556,1.46,1591,399900
22557,,2363,875000
22558,,2291,499900
22559,,2160,659900
22560,,1400,399900
22561,0.31,1660,699900
22562,,1400,399900
22563,21.99,1407,474900
22564,0.16,1868,1595000
22565,0.46,2015,895000
22566,,2124,650000
22567,,1710,499000
22568,,1710,499000
22569,,1710,499000
22570,,1150,425000
22571,0.67,2556,850000
22572,,1253,250000
22573,,1485,399900
22574,,1400,399900
22575,0.64,2050,989000
22576,,1348,415000
22577,,2293,1100000
22578,,1400,399900
22579,,2293,1100000
22580,,1368,279900
22581,,1400,399900
22582,,1400,399900
22583,,1400,399900
22584,,1348,415000
22585,,2160,659900
22586,0.16,1868,1595000
22587,0.31,1660,699900
22588,21.99,1407,474900
22589,0.46,2015,895000
22590,,1400,399900
22591,,1400,399900
22592,,1613,3749000
22593,,1941,450000
22594,,1360,329999
22595,,1500,1600000
22596,,2293,1100000
22597,12,2750,3195000
22598,12,2750,2950000
22599,12,2750,3195000
22600,,1368,279900
22601,,1400,399900
22602,,1400,399900
22603,,1400,399900
22604,,2160,659900
22605,,3055,769500
22606,,1348,415000
22607,21.99,1407,474900
22608,0.31,1660,699900
22609,0.16,1868,1595000
22610,,1400,399900
22611,0.15,1627,1469000
22612,,1400,399900
22613,0.46,2015,895000
22614,,1613,3749000
22615,,1500,485000
22616,,1400,399900
22617,,1400,399900
22618,,1400,399900
22619,,1400,399900
22620,,1400,399900
22621,,2345,530000
22622,,1496,315000
22623,0.64,2050,989000
22624,,1400,399900
22625,,1500,1600000
22626,,2293,1100000
22627,,1400,399900
22628,,1400,399900
22629,,1400,399900
22630,,1368,279900
22631,,1400,399900
22632,,1941,450000
22633,,1348,415000
22634,,2160,659900
22635,,3055,769500
22636,0.16,1868,1595000
22637,,1360,329999
22638,21.99,1407,474900
22639,0.31,1660,699900
22640,0.67,2556,850000
22641,0.46,2015,895000
22642,,1400,399900
22643,,1400,399900
22644,,1613,3749000
22645,,1308,449900
22646,0.06,2591,1275000
22647,,2356,1299999
22648,,1785,310000
22649,,1569,535000
22650,0.16,1092,324900
22651,,1590,375000
22652,,2138,775000
22653,,1590,375000
22654,,1590,349900
22655,1.46,1591,399900
22656,,1440,219900
22657,,1888,359900
22658,,1632,598000
22659,,1224,325000
22660,,1224,325000
22661,,1224,325000
22662,,1224,330000
22663,0.06,2591,1275000
22664,,1452,319900
22665,,1360,301000
22666,,2138,775000
22667,,1244,334900
22668,0.16,1092,324900
22669,,2356,1299999
22670,,1448,325000
22671,,1360,301000
22672,,1452,319900
22673,,1458,399900
22674,,1244,334900
22675,0.92,1498,450000
22676,,1400,399900
22677,,1500,1600000
22678,,1400,399900
22679,,1400,399900
22680,,1613,3749000
22681,0.92,1498,450000
22682,,1400,399900
22683,,1244,334900
22684,,1400,399900
22685,,1400,399900
22686,,1400,399900
22687,,2293,1100000
22688,,1348,415000
22689,,2293,1100000
22690,,1348,415000
22691,0.92,1498,450000
22692,0.24,1216,279900
22693,0.24,1216,279900
22694,0.23,3990,239900
22695,0.15,2682,279000
22696,,971,219900
22697,0.01,968,190000
22698,,1065,225000
22699,,1496,459900
22700,,1005,224900
22701,,1816,519900
22702,0.54,672,225000
22703,0.46,1272,335411
22704,0.08,1195,249900
22705,0.67,950,399900
22706,,1395,209999
22707,,1476,249900
22708,,1300,269000
22709,0.23,3990,239900
22710,0.15,2682,279000
22711,,1408,329900
22712,,1300,289000
22713,,971,219900
22714,,1030,215000
22715,,1946,415000
22716,0.01,968,190000
22717,,1496,459900
22718,,1065,225000
22719,,1005,224900
22720,,1736,600000
22721,,1736,600000
22722,,1816,519900
22723,,1736,590000
22724,,1736,590000
22725,,1736,590000
22726,,1736,590000
22727,,1736,590000
22728,,1736,590000
22729,,1736,600000
22730,,1736,600000
22731,,1736,595000
22732,1,1864,499000
22733,,1248,229000
22734,0.07,988,205000
22735,0.1,956,175000
22736,,1100,179900
22737,,1459,364900
22738,,1459,364900
22739,,1285,339900
22740,,1459,364900
22741,,1285,319900
22742,,1285,339900
22743,,1285,339900
22744,,1285,339900
22745,,1119,319900
22746,,1280,241000
22747,,1860,499900
22748,,1285,349900
22749,,1285,349900
22750,,1285,349900
22751,,1176,339000
22752,,1076,354000
22753,,1450,388900
22754,,1450,394900
22755,,1450,392900
22756,,1450,394900
22757,,1450,398900
22758,,1450,399900
22759,,1450,432900
22760,,1450,427900
22761,,840,142000
22762,,1450,327000
22763,,1450,327000
22764,,1450,327000
22765,,756,190000
22766,,1166,405000
22767,,1736,595000
22768,,1078,184900
22769,,1523,300000
22770,,1208,340000
22771,0.13,1025,259900
22772,,1450,250000
22773,,1224,119900
22774,,1395,209999
22775,0.13,1500,474900
22776,,1450,327000
22777,,1450,438900
22778,,1450,394900
22779,,1450,438900
22780,0.52,1654,449000
22781,,1172,400000
22782,,1296,158000
22783,0.02,1050,232000
22784,0.12,1248,210000
22785,0.11,720,495000
22786,,1176,339000
22787,,1208,355000
22788,,1208,349000
22789,0.07,952,119900
22790,,1003,135000
22791,2.04,1437,499900
22792,,1280,269000
22793,,1326,399999
22794,,1500,429900
22795,,1160,399000
22796,,1000,234900
22797,0.13,1862,375000
22798,,924,97500
22799,0.2,888,350000
22800,,1300,269900
22801,,1152,249900
22802,0.08,1616,275000
22803,,1191,224900
22804,0.96,1200,399000
22805,,1248,419900
22806,2.88,1232,449000
22807,,1517,415000
22808,0.15,1503,484900
22809,,1476,249900
22810,0.22,1044,304999
22811,0.09,1680,349900
22812,,1107,239900
22813,0.67,950,399900
22814,,1000,224900
22815,0.54,672,225000
22816,0.2,1293,335000
22817,,1300,269000
22818,,1300,289000
22819,,926,225000
22820,0.24,1444,335000
22821,0.15,924,270000
22822,,1080,279900
22823,0.15,2682,279000
22824,0.09,570,315000
22825,0.23,3990,239900
22826,,1120,249900
22827,0.12,936,319900
22828,,1358,510000
22829,36.79,1088,224900
22830,,971,219900
22831,,1172,400000
22832,0.22,1760,449900
22833,0.23,,599000
22834,,1102,380000
22835,0.11,1313,274977
22836,,1081,345000
22837,,1517,525000
22838,,1030,215000
22839,,1946,415000
22840,2.48,2042,595000
22841,0.11,1028,310000
22842,,1078,189900
22843,0.24,962,349000
22844,,1428,289900
22845,,1368,220000
22846,2.6,1215,425000
22847,0.01,968,190000
22848,0.11,1098,259000
22849,0.31,1239,479000
22850,,1080,284900
22851,,1250,379000
22852,,1496,459900
22853,0.38,1260,329900
22854,,972,228500
22855,,1065,225000
22856,,1490,520000
22857,,1102,385000
22858,0.09,920,259900
22859,,1140,269900
22860,,1168,267000
22861,0.09,1288,268000
22862,,1012,188500
22863,0.28,1282,1000000
22864,0.14,952,275000
22865,,1139,249900
22866,0.11,1312,299900
22867,0.11,1008,585000
22868,,1100,205500
22869,,1450,424900
22870,,1665,250000
22871,,1147,275000
22872,0.08,1046,314900
22873,0.46,1692,399500
22874,,1140,269900
22875,,1360,295000
22876,,895,239900
22877,,1517,415000
22878,,1175,295000
22879,,1005,224900
22880,,1670,592500
22881,0.07,756,270000
22882,,1221,294900
22883,,1002,369900
22884,,1292,289900
22885,0.22,1435,349900
22886,2,1174,214900
22887,,1214,400000
22888,0.07,1024,249900
22889,,942,239000
22890,,1816,519900
22891,,1102,385000
22892,0.11,1139,219900
22893,,1736,590000
22894,,1736,590000
22895,,1736,600000
22896,,1736,600000
22897,,1736,595000
22898,1,1864,499000
22899,0.15,1562,399000
22900,0.11,966,240000
22901,,1197,245000
22902,,967,265000
22903,,992,220000
22904,0.11,965,399900
22905,,1326,279900
22906,,980,379000
22907,0.13,1116,400000
22908,0.16,1279,309000
22909,0.15,528,299900
22910,,1554,299900
22911,0.46,1272,335411
22912,0.46,1272,335411
22913,,1554,299900
22914,0.1,956,175000
22915,0.07,988,205000
22916,,1280,241000
22917,,1523,300000
22918,,1736,595000
22919,,1395,209999
22920,,1500,429900
22921,0.09,1680,349900
22922,,1476,249900
22923,,1300,269000
22924,,1300,289000
22925,0.23,3990,239900
22926,0.15,2682,279000
22927,,1408,329900
22928,0.12,936,319900
22929,,971,219900
22930,0.23,,599000
22931,,1030,215000
22932,,1946,415000
22933,0.01,968,190000
22934,0.11,1098,259000
22935,,1496,459900
22936,,1005,224900
22937,,1736,600000
22938,,1736,600000
22939,,1816,519900
22940,,1736,590000
22941,,1736,590000
22942,,1736,590000
22943,,1736,590000
22944,,1736,590000
22945,1,1864,499000
22946,,1736,590000
22947,,1736,600000
22948,,1736,600000
22949,,1736,595000
22950,,967,265000
22951,,1326,279900
22952,0.24,1216,279900
22953,0.24,1216,279900
22954,,1523,300000
22955,0.15,1197,329000
22956,,1736,595000
22957,0.13,1025,259900
22958,,1395,209999
22959,0.02,1050,232000
22960,,1500,429900
22961,2.88,1232,449000
22962,,1476,249900
22963,0.09,1680,349900
22964,,1300,269000
22965,,1300,289000
22966,0.22,1760,449900
22967,,971,219900
22968,0.23,,599000
22969,0.12,936,319900
22970,0.23,3990,239900
22971,0.15,2682,279000
22972,,1408,329900
22973,,1946,415000
22974,,1030,215000
22975,,1368,220000
22976,0.01,968,190000
22977,0.11,1098,259000
22978,,1065,225000
22979,,1496,459900
22980,,1139,249900
22981,,1665,250000
22982,,1100,205500
22983,0.08,1046,314900
22984,,1360,295000
22985,,1005,224900
22986,,1736,600000
22987,,1736,600000
22988,0.22,1435,349900
22989,,1292,289900
22990,,1816,519900
22991,,1736,590000
22992,,1736,590000
22993,,1736,590000
22994,,1736,590000
22995,,1736,590000
22996,,1736,590000
22997,,1736,595000
22998,,1736,600000
22999,,1736,600000
23000,1,1864,499000
23001,,967,265000
23002,0.08,1118,200000
23003,,1326,279900
23004,0.46,1272,335411
23005,0.1,956,175000
23006,0.07,988,205000
23007,,1100,179900
23008,,1280,241000
23009,0.24,1216,279900
23010,0.24,1216,279900
23011,,1395,209999
23012,,1476,249900
23013,,1300,269000
23014,0.15,2682,279000
23015,,1300,289000
23016,,1408,329900
23017,0.23,3990,239900
23018,,971,219900
23019,0.01,968,190000
23020,,1030,215000
23021,,1946,415000
23022,,1005,224900
23023,1,1864,499000
23024,,1523,300000
23025,,880,187500
23026,0.15,1197,329000
23027,,1736,595000
23028,0.13,1025,259900
23029,,1395,209999
23030,0.02,1050,232000
23031,0.12,1248,210000
23032,0.07,952,119900
23033,,924,97500
23034,0.13,1862,375000
23035,,1500,429900
23036,,1300,269900
23037,0.96,1200,399000
23038,2.88,1232,449000
23039,,1476,249900
23040,0.54,672,225000
23041,0.09,1680,349900
23042,0.67,950,399900
23043,,1300,269000
23044,,1080,279900
23045,,1300,289000
23046,0.23,3990,239900
23047,0.15,2682,279000
23048,,1408,329900
23049,0.12,936,319900
23050,0.22,1760,449900
23051,,971,219900
23052,0.23,,599000
23053,2.48,2042,595000
23054,,1030,215000
23055,,1946,415000
23056,,1368,220000
23057,0.01,968,190000
23058,0.11,1098,259000
23059,,1250,379000
23060,,1080,284900
23061,,1065,225000
23062,,1496,459900
23063,,1139,249900
23064,,1100,205500
23065,,1665,250000
23066,,1360,295000
23067,0.08,1046,314900
23068,,1005,224900
23069,0.22,1435,349900
23070,0.07,756,270000
23071,,1292,289900
23072,,1221,294900
23073,,1736,600000
23074,,1736,600000
23075,0.07,1024,249900
23076,,1816,519900
23077,,1736,590000
23078,,1736,590000
23079,,1736,590000
23080,,1736,590000
23081,,1736,590000
23082,,1736,600000
23083,,1736,600000
23084,,1736,595000
23085,,1736,590000
23086,1,1864,499000
23087,,1326,279900
23088,,967,265000
23089,0.08,1118,200000
23090,,980,379000
23091,0.15,528,299900
23092,0.24,1216,279900
23093,0.24,1216,279900
23094,,1736,595000
23095,,1395,209999
23096,,1500,429900
23097,,1476,249900
23098,0.09,1680,349900
23099,,1300,269000
23100,,1300,289000
23101,,1408,329900
23102,0.15,2682,279000
23103,0.23,3990,239900
23104,,971,219900
23105,,1030,215000
23106,,1946,415000
23107,0.01,968,190000
23108,,1065,225000
23109,,1005,224900
23110,,1736,600000
23111,,1736,600000
23112,,1736,590000
23113,,1736,590000
23114,,1736,590000
23115,,1736,590000
23116,,1736,590000
23117,,1736,590000
23118,,1736,600000
23119,,1736,600000
23120,,1736,595000
23121,1,1864,499000
23122,,1326,279900
23123,0.46,1272,335411
23124,0.46,1272,335411
23125,0.24,1216,279900
23126,0.24,1216,279900
23127,,1736,595000
23128,,1395,209999
23129,0.02,1050,232000
23130,,1500,429900
23131,0.09,1680,349900
23132,,1300,289000
23133,,1408,329900
23134,0.15,2682,279000
23135,0.23,3990,239900
23136,,1476,249900
23137,,1300,269000
23138,0.22,1760,449900
23139,,971,219900
23140,0.23,,599000
23141,,1030,215000
